customer_id,account_length,location_code,intertiol_plan,voice_mail_plan,number_vm_messages,total_day_min,total_day_calls,total_day_charge,total_eve_min,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,customer_service_calls,Churn,charge_per_min_day,charge_per_min_eve,charge_per_min_night,charge_per_min_intl
1710,148.0,445,no,no,0.0,17.6,121.0,2.99,161.7,125.0,13.74,203.1,82.0,9.14,10.6,6.0,2.86,1.0,No,0.16988636363636364,0.0849721706864564,0.04500246184145741,0.269811320754717
1711,123.0,452,no,yes,22.0,197.6,105.0,33.59,80.0,86.0,6.8,120.8,82.0,5.44,15.6,12.0,4.21,2.0,No,0.16998987854251013,0.08499999999999999,0.04503311258278146,0.26987179487179486
1712,95.0,445,yes,yes,37.0,220.2,109.0,37.43,185.3,99.0,15.75,205.1,82.0,9.23,4.1,2.0,1.11,0.0,Yes,0.16998183469573117,0.08499730167296275,0.045002437835202344,0.27073170731707324
1713,93.0,452,no,no,0.0,146.3,85.0,24.87,216.6,95.0,18.41,233.0,82.0,10.49,11.5,3.0,3.11,0.0,No,0.16999316473000683,0.08499538319482917,0.045021459227467815,0.27043478260869563
1714,80.0,547,no,no,0.0,206.3,97.0,35.07,154.9,98.0,13.17,263.6,82.0,11.86,12.4,12.0,3.35,0.0,No,0.1699951526902569,0.08502259522272433,0.04499241274658573,0.2701612903225806
1715,77.0,452,no,no,0.0,142.3,112.0,24.19,306.3,111.0,26.04,196.5,82.0,8.84,9.9,1.0,2.67,1.0,No,0.16999297259311313,0.08501469147894221,0.04498727735368957,0.26969696969696966
1716,141.0,452,no,no,0.0,192.4,111.0,32.71,156.9,87.0,13.34,175.8,82.0,7.91,11.0,6.0,2.97,0.0,No,0.170010395010395,0.08502230720203952,0.0449943117178612,0.27
1717,163.0,445,no,no,0.0,247.7,77.0,42.11,269.5,108.0,22.91,167.3,82.0,7.53,9.6,7.0,2.59,0.0,Yes,0.17000403714170367,0.08500927643784786,0.04500896592946802,0.26979166666666665
1718,84.0,445,no,no,0.0,159.5,125.0,27.12,247.1,90.0,21.0,187.9,82.0,8.46,7.2,4.0,1.94,2.0,No,0.17003134796238245,0.08498583569405099,0.04502394890899415,0.26944444444444443
1719,180.0,452,no,no,0.0,143.5,121.0,24.4,189.3,111.0,16.09,174.9,82.0,7.87,8.8,5.0,2.38,3.0,No,0.1700348432055749,0.0849973586899102,0.04499714122355632,0.27045454545454545
1720,125.0,445,no,yes,32.0,96.5,109.0,16.41,145.8,109.0,12.39,174.4,82.0,7.85,9.4,2.0,2.54,1.0,No,0.17005181347150258,0.08497942386831275,0.04501146788990825,0.2702127659574468
1721,124.0,547,no,no,0.0,169.3,108.0,28.78,178.6,91.0,15.18,242.3,82.0,10.9,12.2,3.0,3.29,1.0,No,0.16999409332545776,0.08499440089585666,0.044985555096987206,0.269672131147541
1722,87.0,452,no,yes,21.0,214.0,113.0,36.38,180.0,114.0,15.3,134.5,82.0,6.05,10.6,5.0,2.86,0.0,No,0.17,0.085,0.0449814126394052,0.269811320754717
1723,110.0,452,no,yes,38.0,236.3,102.0,40.17,195.9,112.0,16.65,183.5,82.0,8.26,9.7,6.0,2.62,1.0,No,0.16999576809140923,0.08499234303215926,0.04501362397820163,0.2701030927835052
1724,162.0,445,no,no,0.0,184.5,118.0,31.37,224.0,95.0,19.04,180.5,82.0,8.12,11.6,3.0,3.13,1.0,No,0.1700271002710027,0.08499999999999999,0.04498614958448753,0.26982758620689656
1725,81.0,547,no,no,0.0,154.5,84.0,26.27,216.2,91.0,18.38,229.8,82.0,10.34,13.7,3.0,3.7,1.0,No,0.17003236245954692,0.08501387604070305,0.04499564838990426,0.27007299270072993
1726,4.0,547,yes,no,0.0,145.3,89.0,24.7,303.8,93.0,25.82,206.1,82.0,9.27,8.9,4.0,2.4,0.0,No,0.169993117687543,0.08499012508229098,0.044978165938864625,0.2696629213483146
1727,116.0,452,no,yes,24.0,232.9,90.0,39.59,152.1,94.0,12.93,344.3,82.0,15.49,10.7,6.0,2.89,1.0,No,0.16998711893516533,0.08500986193293886,0.04498983444670346,0.27009345794392525
1728,67.0,452,no,no,0.0,138.9,65.0,23.61,208.9,109.0,17.76,232.4,82.0,10.46,9.2,3.0,2.48,2.0,No,0.16997840172786177,0.08501675442795596,0.04500860585197935,0.26956521739130435
1729,0.0,452,no,no,0.0,111.1,126.0,18.89,313.4,95.0,26.64,215.7,82.0,9.71,10.5,6.0,2.84,1.0,No,0.17002700270027005,0.08500319081046587,0.04501622624014836,0.2704761904761905
1730,128.0,445,no,no,0.0,227.9,130.0,38.74,302.6,71.0,25.72,191.5,82.0,8.62,5.5,7.0,1.49,1.0,Yes,0.16998683633172446,0.0849966953073364,0.045013054830287204,0.27090909090909093
1731,107.0,452,no,no,0.0,123.1,100.0,20.93,158.4,82.0,13.46,256.1,82.0,11.52,9.3,5.0,2.51,0.0,No,0.17002437043054427,0.08497474747474748,0.04498242873877391,0.2698924731182795
1732,79.0,452,no,no,0.0,222.3,99.0,37.79,146.2,82.0,12.43,275.6,82.0,12.4,8.9,4.0,2.4,3.0,No,0.16999550157444893,0.08502051983584132,0.04499274310595065,0.2696629213483146
1733,159.0,452,no,no,0.0,169.8,114.0,28.87,197.7,105.0,16.8,193.7,82.0,8.72,11.6,4.0,3.13,1.0,No,0.17002355712603062,0.08497723823975721,0.045018069179143014,0.26982758620689656
1734,136.0,445,yes,no,0.0,185.6,88.0,32.93,224.4,94.0,17.97,67.4,82.0,3.26,11.0,5.0,2.97,3.0,Yes,0.17742456896551725,0.08008021390374331,0.04836795252225518,0.27
1735,118.0,445,yes,yes,21.0,173.5,119.0,26.61,213.2,122.0,16.78,152.7,82.0,7.14,11.1,2.0,3.0,4.0,Yes,0.15337175792507204,0.07870544090056286,0.04675834970530452,0.2702702702702703
1736,91.0,452,no,no,0.0,164.4,165.0,25.25,157.3,122.0,13.31,226.9,82.0,10.8,11.7,3.0,3.16,5.0,Yes,0.15358880778588807,0.0846153846153846,0.04759806081974438,0.2700854700854701
1737,62.0,452,no,no,0.0,256.7,113.0,41.28,230.0,115.0,19.7,266.7,82.0,11.96,13.2,3.0,3.56,1.0,Yes,0.16081028437865214,0.08565217391304347,0.044844394450693666,0.2696969696969697
1738,162.0,452,no,no,0.0,68.7,114.0,10.02,155.5,92.0,14.39,151.8,82.0,6.97,9.1,3.0,2.46,4.0,Yes,0.14585152838427948,0.09254019292604503,0.04591567852437417,0.2703296703296703
1739,103.0,547,no,yes,35.0,122.5,102.0,20.79,202.3,82.0,18.71,90.4,82.0,3.93,13.9,3.0,3.75,4.0,Yes,0.1697142857142857,0.09248640632723677,0.043473451327433625,0.2697841726618705
1740,125.0,452,yes,no,0.0,293.4,74.0,48.73,265.5,146.0,22.99,121.3,82.0,4.83,12.2,2.0,3.29,0.0,Yes,0.16608725289706885,0.08659133709981166,0.03981863149216818,0.269672131147541
1741,143.0,452,no,no,0.0,217.3,106.0,35.96,177.1,122.0,13.2,201.0,82.0,9.14,4.5,3.0,1.22,0.0,Yes,0.16548550391164288,0.07453416149068323,0.0454726368159204,0.2711111111111111
1742,80.0,452,yes,no,0.0,262.5,129.0,49.01,182.6,85.0,16.63,196.3,82.0,9.46,7.2,4.0,1.94,1.0,Yes,0.1867047619047619,0.09107338444687842,0.048191543555781965,0.26944444444444443
1743,131.0,547,no,no,0.0,153.4,86.0,26.08,198.5,81.0,16.87,164.4,83.0,7.4,10.4,3.0,2.81,0.0,No,0.17001303780964797,0.08498740554156171,0.045012165450121655,0.2701923076923077
1744,74.0,547,no,no,0.0,148.5,111.0,25.25,146.5,42.0,12.45,289.2,83.0,13.01,9.9,6.0,2.67,3.0,No,0.17003367003367004,0.08498293515358361,0.04498616874135546,0.26969696969696966
1745,67.0,452,no,no,0.0,210.7,116.0,35.82,219.2,86.0,18.63,179.7,83.0,8.09,7.2,6.0,1.94,1.0,No,0.17000474608448032,0.08499087591240875,0.04501947690595437,0.26944444444444443
1746,97.0,445,no,no,0.0,169.7,84.0,28.85,165.9,86.0,14.1,191.9,83.0,8.64,12.8,6.0,3.46,3.0,No,0.17000589275191516,0.08499095840867993,0.045023449713392394,0.27031249999999996
1747,192.0,452,no,yes,36.0,156.2,77.0,26.55,215.5,126.0,18.32,279.1,83.0,12.56,9.9,6.0,2.67,2.0,No,0.16997439180537774,0.08501160092807425,0.045001791472590466,0.26969696969696966
1748,72.0,445,no,yes,39.0,92.8,98.0,15.78,271.2,115.0,23.05,167.1,83.0,7.52,5.8,7.0,1.57,1.0,No,0.17004310344827586,0.08499262536873158,0.045002992220227404,0.27068965517241383
1749,120.0,452,no,no,0.0,252.1,110.0,42.86,226.1,103.0,19.22,155.6,83.0,7.0,13.8,3.0,3.73,1.0,No,0.1700119000396668,0.08500663423264042,0.04498714652956298,0.2702898550724638
1750,192.0,452,no,no,0.0,221.6,101.0,37.67,285.2,50.0,24.24,167.4,83.0,7.53,12.7,6.0,3.43,4.0,No,0.16999097472924188,0.0849929873772791,0.04498207885304659,0.27007874015748035
1751,129.0,547,no,yes,27.0,196.6,89.0,33.42,180.6,95.0,15.35,245.0,83.0,11.03,6.6,5.0,1.78,1.0,No,0.16998982706002036,0.08499446290143965,0.0450204081632653,0.2696969696969697
1752,129.0,547,no,no,0.0,334.3,118.0,56.83,192.1,104.0,16.33,191.0,83.0,8.59,10.4,6.0,2.81,0.0,Yes,0.16999700867484294,0.08500780843310775,0.044973821989528796,0.2701923076923077
1753,146.0,547,no,no,0.0,189.3,77.0,32.18,155.9,128.0,13.25,186.0,83.0,8.37,7.4,3.0,2.0,0.0,No,0.1699947173798204,0.08499037844772289,0.045,0.27027027027027023
1754,134.0,452,no,yes,32.0,216.8,78.0,36.86,102.2,111.0,8.69,174.0,83.0,7.83,8.6,2.0,2.32,0.0,No,0.17001845018450185,0.08502935420743639,0.045,0.2697674418604651
1755,99.0,452,no,no,0.0,145.6,106.0,24.75,98.3,106.0,8.36,230.8,83.0,10.39,10.9,5.0,2.94,1.0,No,0.16998626373626374,0.08504577822990844,0.04501733102253033,0.2697247706422018
1756,116.0,547,no,no,0.0,189.5,90.0,32.22,189.8,118.0,16.13,205.8,83.0,9.26,13.1,2.0,3.54,1.0,No,0.1700263852242744,0.08498419388830347,0.04499514091350826,0.2702290076335878
1757,172.0,452,no,no,0.0,215.7,140.0,36.67,146.3,84.0,12.44,264.6,83.0,11.91,7.1,1.0,1.92,3.0,No,0.17000463606861382,0.08503075871496923,0.04501133786848072,0.27042253521126763
1758,98.0,445,no,no,0.0,136.1,82.0,23.14,156.3,118.0,13.29,158.8,83.0,7.15,10.1,5.0,2.73,2.0,No,0.17002204261572373,0.08502879078694817,0.045025188916876575,0.2702970297029703
1759,147.0,445,no,no,0.0,274.0,92.0,46.58,231.8,82.0,19.7,283.6,83.0,12.76,6.2,1.0,1.67,0.0,Yes,0.16999999999999998,0.08498705780845556,0.04499294781382228,0.2693548387096774
1760,90.0,452,no,no,0.0,145.6,103.0,24.75,197.1,137.0,16.75,294.5,83.0,13.25,10.5,4.0,2.84,0.0,No,0.16998626373626374,0.0849822425164891,0.04499151103565365,0.2704761904761905
1761,66.0,547,no,no,0.0,207.7,85.0,35.31,196.7,112.0,16.72,261.7,83.0,11.78,6.8,3.0,1.84,1.0,No,0.17000481463649497,0.08500254194204372,0.045013374092472296,0.2705882352941177
1762,105.0,547,no,no,0.0,140.6,109.0,23.9,178.6,51.0,15.18,217.0,83.0,9.76,6.8,3.0,1.84,2.0,No,0.16998577524893313,0.08499440089585666,0.04497695852534562,0.2705882352941177
1763,79.0,445,no,no,0.0,261.7,97.0,44.49,210.6,48.0,17.9,256.7,83.0,11.55,6.0,3.0,1.62,3.0,Yes,0.1700038211692778,0.08499525166191832,0.04499415660303857,0.27
1764,142.0,452,no,yes,30.0,154.0,75.0,26.18,165.8,97.0,14.09,270.0,83.0,12.15,10.8,5.0,2.92,1.0,No,0.16999999999999998,0.08498190591073582,0.045,0.27037037037037037
1765,15.0,452,no,no,0.0,135.2,101.0,22.98,152.5,79.0,12.96,224.8,83.0,10.12,8.4,5.0,2.27,2.0,No,0.16997041420118345,0.08498360655737705,0.04501779359430604,0.2702380952380952
1766,149.0,547,no,no,0.0,207.3,115.0,35.24,198.4,82.0,16.86,114.1,83.0,5.13,8.6,4.0,2.32,1.0,No,0.16999517607332368,0.08497983870967742,0.04496056091148116,0.2697674418604651
1767,139.0,452,no,yes,25.0,138.3,96.0,23.51,80.6,79.0,6.85,163.7,83.0,7.37,8.3,8.0,2.24,0.0,No,0.16999276934201013,0.08498759305210918,0.04502138057422114,0.26987951807228916
1768,100.0,452,no,no,0.0,203.8,122.0,34.65,283.1,76.0,24.06,197.3,83.0,8.88,12.5,3.0,3.38,0.0,No,0.1700196270853778,0.08498763687742845,0.04500760263558034,0.2704
1769,113.0,452,no,no,0.0,186.0,55.0,31.62,237.4,105.0,20.18,148.1,83.0,6.66,12.2,6.0,3.29,1.0,No,0.17,0.08500421229991575,0.0449696151249156,0.269672131147541
1770,87.0,547,no,no,0.0,223.2,109.0,37.94,127.5,86.0,10.84,289.3,83.0,13.02,14.5,4.0,3.92,3.0,No,0.1699820788530466,0.08501960784313725,0.0450051849291393,0.27034482758620687
1771,78.0,445,no,no,0.0,75.0,116.0,12.75,248.7,87.0,21.14,176.0,83.0,7.92,9.5,6.0,2.57,3.0,No,0.17,0.08500201045436269,0.045,0.27052631578947367
1772,35.0,452,no,no,0.0,179.2,59.0,30.46,283.3,101.0,24.08,285.4,83.0,12.84,5.8,7.0,1.57,2.0,No,0.1699776785714286,0.08499823508648076,0.04498948843728101,0.27068965517241383
1773,35.0,452,no,no,0.0,179.2,59.0,30.46,283.3,101.0,24.08,285.4,83.0,12.84,5.8,7.0,1.57,2.0,No,0.1699776785714286,0.08499823508648076,0.04498948843728101,0.27068965517241383
1774,69.0,452,no,no,0.0,143.6,88.0,24.41,141.8,86.0,12.05,194.0,83.0,8.73,10.8,5.0,2.92,3.0,No,0.16998607242339833,0.08497884344146685,0.045000000000000005,0.27037037037037037
1775,108.0,452,no,no,0.0,240.2,78.0,40.83,230.3,109.0,19.58,217.0,83.0,9.76,5.2,1.0,1.4,2.0,No,0.16998334721065778,0.08501953973078592,0.04497695852534562,0.2692307692307692
1776,55.0,452,no,no,0.0,245.5,130.0,41.74,192.7,54.0,16.38,141.7,83.0,6.38,9.1,4.0,2.46,1.0,No,0.170020366598778,0.08500259470679813,0.04502470007057163,0.2703296703296703
1777,39.0,445,no,no,0.0,187.2,110.0,31.82,114.7,116.0,9.75,104.7,83.0,4.71,13.2,5.0,3.56,1.0,No,0.16997863247863249,0.08500435919790758,0.04498567335243553,0.2696969696969697
1778,82.0,452,no,no,0.0,189.2,81.0,32.16,184.4,117.0,15.67,255.8,83.0,11.51,10.6,5.0,2.86,3.0,Yes,0.16997885835095136,0.08497830802603036,0.04499609069585613,0.269811320754717
1779,146.0,452,no,no,0.0,205.4,101.0,34.92,134.9,77.0,11.47,310.5,83.0,13.97,10.3,2.0,2.78,3.0,No,0.1700097370983447,0.08502594514455152,0.04499194847020934,0.2699029126213592
1780,57.0,452,no,no,0.0,169.6,96.0,28.83,234.7,112.0,19.95,285.4,83.0,12.84,11.2,4.0,3.02,0.0,No,0.1699882075471698,0.0850021303792075,0.04498948843728101,0.2696428571428572
1781,130.0,547,no,no,0.0,124.3,70.0,21.13,270.7,99.0,23.01,239.5,83.0,10.78,3.5,6.0,0.95,0.0,No,0.16999195494770716,0.08500184706316957,0.045010438413361165,0.2714285714285714
1782,120.0,452,no,yes,29.0,244.3,140.0,41.53,322.3,89.0,27.4,166.8,83.0,7.51,10.6,6.0,2.86,0.0,No,0.16999590667212444,0.08501396214706794,0.04502398081534772,0.269811320754717
1783,107.0,547,no,yes,25.0,248.6,91.0,42.26,119.3,115.0,10.14,194.3,83.0,8.74,12.0,1.0,3.24,1.0,No,0.16999195494770716,0.08499580888516346,0.04498198661863098,0.27
1784,114.0,547,no,yes,30.0,206.2,79.0,35.05,260.0,91.0,22.1,291.6,83.0,13.12,11.4,6.0,3.08,1.0,No,0.16998060135790494,0.085,0.04499314128943758,0.27017543859649124
1785,54.0,547,no,yes,33.0,112.0,90.0,19.04,208.0,112.0,17.68,150.3,83.0,6.76,11.3,4.0,3.05,2.0,No,0.16999999999999998,0.08499999999999999,0.04497671324018629,0.26991150442477874
1787,127.0,547,no,no,0.0,224.3,112.0,38.13,185.7,103.0,15.78,159.4,83.0,7.17,10.0,1.0,2.7,2.0,No,0.16999554168524297,0.08497576736672052,0.04498117942283563,0.27
1788,88.0,547,no,no,0.0,131.5,99.0,22.36,174.8,128.0,14.86,184.2,83.0,8.29,7.9,2.0,2.13,5.0,Yes,0.1700380228136882,0.08501144164759725,0.04500542888165038,0.26962025316455696
1789,177.0,452,yes,no,0.0,246.7,112.0,44.28,164.3,79.0,13.65,199.9,83.0,8.64,11.3,2.0,3.05,1.0,Yes,0.17948925820835024,0.08307973219720025,0.0432216108054027,0.26991150442477874
1790,60.0,445,yes,yes,29.0,279.9,107.0,43.2,218.8,91.0,19.34,121.1,83.0,4.86,13.996965364910551,13.0,3.78,0.0,Yes,0.15434083601286175,0.08839122486288847,0.04013212221304707,0.0
1791,112.0,452,no,no,0.0,120.9,98.0,19.02,125.71553079011969,139.0,10.69,143.8,83.0,6.61,14.1,4.0,3.81,5.0,Yes,0.15732009925558313,0.0,0.045966620305980525,0.2702127659574468
1792,129.0,547,no,no,0.0,349.3,111.0,54.83,195.1,105.0,16.33,199.0,83.0,8.59,10.4,6.0,2.81,0.0,Yes,0.15697108502719725,0.08370066632496155,0.04316582914572864,0.2701923076923077
1793,117.0,452,yes,no,0.0,302.4,116.0,47.86,272.6,85.0,23.07,145.2,83.0,6.89,10.0,2.0,2.7,1.0,Yes,0.15826719576719578,0.08462949376375642,0.04745179063360882,0.27
1794,76.0,452,yes,no,0.0,273.3,74.0,45.46,265.6,119.0,22.41,170.2,83.0,7.43,12.0,7.0,3.24,1.0,Yes,0.1663373582144164,0.08437499999999999,0.0436545240893067,0.27
1795,107.0,452,no,no,0.0,310.9,68.0,48.13,196.8,83.0,15.39,143.1,83.0,6.66,13.2,5.0,3.56,1.0,Yes,0.1548086201350917,0.07820121951219512,0.04654088050314466,0.2696969696969697
1796,121.0,452,no,no,0.0,127.8,123.0,23.62,188.6,82.0,18.05,217.8,83.0,9.4,13.3,10.0,3.59,0.0,Yes,0.18482003129890456,0.09570519618239662,0.04315886134067952,0.2699248120300752
1797,201.0,452,no,no,0.0,222.9,103.0,37.4,289.1,91.0,24.42,254.3,83.0,11.31,11.2,4.0,3.02,1.0,Yes,0.167788245850157,0.08446904185402974,0.04447502949272513,0.2696428571428572
1798,133.0,445,no,yes,44.0,185.0,78.0,28.58,221.4,117.0,17.8,225.1,83.0,10.08,14.1,6.0,3.81,2.0,Yes,0.15448648648648647,0.08039747064137308,0.044780097734340295,0.2702127659574468
1799,47.0,445,no,yes,28.0,141.3,94.0,24.02,168.0,108.0,14.28,113.5,84.0,5.11,7.8,2.0,2.11,1.0,No,0.16999292285916487,0.08499999999999999,0.045022026431718064,0.2705128205128205
1800,58.0,452,no,no,0.0,238.9,107.0,40.61,187.2,88.0,15.91,181.1,84.0,8.15,11.8,3.0,3.19,2.0,No,0.16998744244453745,0.08498931623931624,0.04500276090557703,0.2703389830508474
1801,163.0,547,no,no,0.0,178.7,56.0,30.38,215.7,79.0,18.33,152.7,84.0,6.87,10.6,2.0,2.86,4.0,No,0.17000559597090095,0.08497913769123783,0.044990176817288806,0.269811320754717
1802,109.0,452,yes,no,0.0,268.4,85.0,45.63,150.6,131.0,12.8,297.9,84.0,13.41,9.7,8.0,2.62,2.0,Yes,0.17000745156482863,0.08499335989375831,0.04501510574018127,0.2701030927835052
1803,83.0,547,no,no,0.0,132.4,120.0,22.51,121.6,101.0,10.34,197.7,84.0,8.9,8.6,2.0,2.32,1.0,No,0.17001510574018128,0.08503289473684211,0.04501770359129995,0.2697674418604651
1804,87.0,452,no,no,0.0,240.0,83.0,40.8,134.1,63.0,11.4,189.1,84.0,8.51,9.3,2.0,2.51,0.0,Yes,0.16999999999999998,0.08501118568232663,0.04500264410364886,0.2698924731182795
1805,63.0,445,no,no,0.0,117.1,118.0,19.91,249.6,90.0,21.22,162.2,84.0,7.3,11.1,4.0,3.0,3.0,No,0.17002561912894962,0.08501602564102564,0.045006165228113446,0.2702702702702703
1806,64.0,445,no,no,0.0,124.1,117.0,21.1,192.8,108.0,16.39,162.9,84.0,7.33,6.4,5.0,1.73,3.0,No,0.17002417405318293,0.0850103734439834,0.044996930632289746,0.27031249999999996
1807,72.0,452,no,no,0.0,109.1,97.0,18.55,115.7,96.0,9.83,295.8,84.0,13.31,8.3,6.0,2.24,0.0,No,0.1700274977085243,0.08496110630942091,0.04499661933739013,0.26987951807228916
1808,171.0,547,no,no,0.0,189.8,122.0,32.27,173.7,85.0,14.76,257.1,84.0,11.57,10.3,1.0,2.78,0.0,No,0.17002107481559536,0.0849740932642487,0.045001944768572534,0.2699029126213592
1809,46.0,547,no,no,0.0,199.2,111.0,33.86,175.1,83.0,14.88,210.6,84.0,9.48,10.2,2.0,2.75,3.0,No,0.16997991967871487,0.08498001142204455,0.045014245014245016,0.26960784313725494
1810,148.0,547,no,yes,14.0,93.6,137.0,15.91,193.8,72.0,16.47,144.9,84.0,6.52,17.5,5.0,4.73,1.0,No,0.16997863247863249,0.084984520123839,0.04499654934437543,0.2702857142857143
1811,134.0,452,no,no,0.0,204.7,108.0,34.8,143.1,105.0,12.16,165.8,84.0,7.46,11.0,4.0,2.97,6.0,No,0.1700048851978505,0.08497554157931517,0.04499396863691194,0.27
1812,94.0,445,no,no,0.0,157.9,105.0,26.84,155.0,101.0,13.18,189.6,84.0,8.53,8.0,5.0,2.16,4.0,Yes,0.16998100063331223,0.08503225806451613,0.044989451476793244,0.27
1813,122.0,452,no,no,0.0,243.8,98.0,41.45,83.9,72.0,7.13,179.8,84.0,8.09,13.7,8.0,3.7,2.0,No,0.17001640689089417,0.08498212157330154,0.0449944382647386,0.27007299270072993
1814,98.0,445,no,yes,21.0,64.6,98.0,10.98,176.1,86.0,14.97,244.8,84.0,11.02,0.0,0.0,0.0,2.0,No,0.16996904024767803,0.08500851788756389,0.04501633986928104,0.0
1815,137.0,445,no,no,0.0,205.9,88.0,35.0,209.3,86.0,17.79,289.9,84.0,13.05,14.5,4.0,3.92,2.0,No,0.16998542982030113,0.0849976110845676,0.045015522593997936,0.27034482758620687
1816,111.0,452,no,no,0.0,255.9,97.0,43.5,204.1,129.0,17.35,171.3,84.0,7.71,12.3,5.0,3.32,3.0,No,0.16998827667057445,0.08500734933855954,0.04500875656742557,0.26991869918699185
1817,158.0,445,no,no,0.0,202.0,126.0,34.34,163.5,86.0,13.9,195.4,84.0,8.79,10.4,6.0,2.81,1.0,No,0.17,0.08501529051987768,0.04498464687819856,0.2701923076923077
1818,136.0,445,yes,no,0.0,199.6,89.0,33.93,211.4,96.0,17.97,72.4,84.0,3.26,11.0,4.0,2.97,3.0,Yes,0.16998997995991985,0.08500473036896877,0.04502762430939226,0.27
1819,76.0,452,yes,no,0.0,273.3,66.0,46.46,263.6,121.0,22.41,165.2,84.0,7.43,12.0,7.0,3.24,1.0,Yes,0.1699963410171972,0.08501517450682852,0.04497578692493947,0.27
1820,80.0,445,no,yes,31.0,166.4,92.0,28.29,238.3,74.0,20.26,150.7,84.0,6.78,10.7,4.0,2.89,4.0,No,0.17001201923076922,0.08501888375996643,0.04499004644990047,0.27009345794392525
1821,137.0,547,no,no,0.0,206.4,122.0,35.09,128.0,102.0,10.88,194.5,84.0,8.75,8.8,5.0,2.38,2.0,No,0.17000968992248064,0.085,0.04498714652956298,0.27045454545454545
1822,139.0,547,no,yes,25.0,96.2,112.0,16.35,178.9,70.0,15.21,182.1,84.0,8.19,12.9,10.0,3.48,2.0,No,0.16995841995841998,0.08501956400223588,0.04497528830313015,0.2697674418604651
1823,147.0,445,no,no,0.0,205.3,95.0,34.9,166.7,128.0,14.17,240.6,84.0,10.83,7.8,4.0,2.11,1.0,No,0.16999512907939598,0.08500299940011997,0.045012468827930176,0.2705128205128205
1824,135.0,547,yes,yes,24.0,127.7,54.0,21.71,215.0,105.0,18.28,234.3,84.0,10.54,5.8,4.0,1.57,2.0,No,0.17000783085356305,0.0850232558139535,0.044985061886470334,0.27068965517241383
1825,117.0,547,yes,no,0.0,54.2,100.0,9.21,303.2,84.0,25.77,171.8,84.0,7.73,8.6,2.0,2.32,1.0,Yes,0.16992619926199262,0.0849934036939314,0.0449941792782305,0.2697674418604651
1826,125.0,452,yes,no,0.0,298.4,78.0,50.73,270.5,142.0,22.99,107.3,84.0,4.83,12.2,2.0,3.29,0.0,Yes,0.17000670241286864,0.08499075785582255,0.04501397949673812,0.269672131147541
1827,111.0,547,no,no,0.0,176.9,128.0,30.07,102.8,56.0,8.74,213.7,84.0,9.62,10.5,2.0,2.84,4.0,Yes,0.1699830412662521,0.08501945525291829,0.045016378100140385,0.2704761904761905
1828,96.0,452,no,yes,33.0,183.3,115.0,31.16,201.4,87.0,17.12,177.4,84.0,7.98,10.4,15.0,2.81,3.0,No,0.16999454446262957,0.08500496524329693,0.04498308906426156,0.2701923076923077
1829,81.0,452,no,no,0.0,173.2,80.0,29.44,236.2,94.0,20.08,240.2,84.0,10.81,11.8,6.0,3.19,2.0,No,0.1699769053117783,0.08501270110076206,0.04500416319733556,0.2703389830508474
1830,143.0,452,no,no,0.0,223.3,99.0,37.96,167.1,128.0,14.2,203.0,84.0,9.14,4.5,4.0,1.22,0.0,Yes,0.16999552171965965,0.08497905445840814,0.045024630541871925,0.2711111111111111
1831,68.0,547,no,no,0.0,143.6,80.0,24.41,134.3,65.0,11.42,215.6,84.0,9.7,15.5,5.0,4.19,2.0,No,0.16998607242339833,0.08503350707371556,0.044990723562152134,0.2703225806451613
1832,77.0,547,no,yes,24.0,149.4,74.0,25.4,123.9,72.0,10.53,174.3,84.0,7.84,10.1,6.0,2.73,1.0,No,0.17001338688085674,0.08498789346246972,0.044979919678714855,0.2702970297029703
1833,98.0,445,no,yes,19.0,110.5,87.0,18.79,227.8,97.0,19.36,243.6,84.0,10.96,11.0,4.0,2.97,1.0,No,0.17004524886877828,0.08498683055311676,0.04499178981937603,0.27
1834,133.0,445,no,no,0.0,221.1,133.0,37.59,160.2,140.0,13.62,161.8,84.0,7.28,8.4,3.0,2.27,4.0,No,0.17001356852103122,0.0850187265917603,0.0449938195302843,0.2702380952380952
1835,52.0,452,no,no,0.0,155.0,110.0,26.35,133.4,104.0,11.34,176.1,84.0,7.92,7.0,4.0,1.89,4.0,Yes,0.17,0.08500749625187407,0.04497444633730835,0.26999999999999996
1836,71.0,452,no,no,0.0,278.9,110.0,47.41,190.2,67.0,16.17,255.2,84.0,11.48,11.7,7.0,3.16,0.0,Yes,0.169989243456436,0.08501577287066248,0.04498432601880878,0.2700854700854701
1837,44.0,445,no,no,0.0,204.6,117.0,34.78,205.2,94.0,17.44,164.6,84.0,7.41,10.7,5.0,2.89,0.0,No,0.16999022482893453,0.08499025341130606,0.045018226002430134,0.27009345794392525
1838,122.0,547,no,yes,28.0,166.0,62.0,28.22,233.9,88.0,19.88,170.1,84.0,7.65,7.7,3.0,2.08,2.0,No,0.16999999999999998,0.08499358700299273,0.04497354497354498,0.2701298701298701
1839,109.0,452,yes,no,0.0,280.4,84.0,43.63,147.6,126.0,13.8,292.9,84.0,13.41,9.7,8.0,2.62,2.0,Yes,0.1555991440798859,0.0934959349593496,0.04578354387162854,0.2701030927835052
